playerFirstName,playerLastName,playerId,age,seasonId,shoots,playerPositionCode,playerTeamsPlayedFor,gamesPlayed,goals,assists,shots,plusMinus,penaltyMinutes,timeOnIcePerGame,shiftsPerGame,
Nick,Paul,8477426,21.2246575342,20152016,L,L,OTT,24,2.4369421072,3.6554131608,28,-3,6,731.625,17.7083,
William,Karlsson,8476448,23.4191780822,20152016,L,C,CBJ,81,10.9662394824,13.4031815896,108,-9,6,868.1975,19.7283,
Riley,Sheahan,8475772,24.5095890411,20152016,L,C,DET,81,17.0585947504,13.4031815896,128,-8,12,913.8518,22.2222,
Pavel,Zacha,8478401,19.1753424658,20152016,L,C,NJD,1,0.0,2.4369421072,3,4,0,1011.0,21.0,
Kyle,Quincey,8470724,30.8328767123,20152016,L,D,DET,47,4.8738842144,8.5292973752,62,1,36,1185.8085,28.5957,
Tom,Kuhnhackl,8475832,24.3863013699,20152016,L,R,PIT,42,6.092355268,12.184710536,52,3,24,732.0,19.3333,
Evan,Rodrigues,8478542,22.8684931507,20152016,R,L,BUF,2,1.2184710536,1.2184710536,8,2,0,705.0,16.0,
Andrei,Markov,8467496,37.4821917808,20152016,L,D,MTL,82,6.092355268,47.5203710904,117,-6,38,1430.1463,27.4268,
Victor,Hedman,8475167,25.4794520548,20152016,L,D,TBL,78,12.184710536,45.0834289832,180,21,46,1383.9743,26.2435,
Michael,Paliotta,8476394,23.1780821918,20152016,R,D,CBJ,1,0.0,0.0,2,0,4,452.0,12.0,
Christopher,Tanev,8475690,26.4739726027,20152016,R,D,VAN,69,4.8738842144,17.0585947504,42,-8,8,1305.2173,30.2898,
Sven,Baertschi,8476466,23.6794520548,20152016,L,L,VAN,69,18.277065804,15.8401236968,108,-14,14,807.4927,18.3043,
Kris,Russell,8471729,29.1123287671,20152016,L,D,CGY|DAL,62,4.8738842144,18.277065804,70,-5,10,1384.5483,31.0161,
Laurent,Dauphin,8477460,21.2054794521,20152016,L,C,ARI,8,1.2184710536,0.0,7,0,4,678.875,16.25,
Mike,Hoffman,8474884,26.5452054795,20152016,L,L,OTT,78,35.3356605544,36.554131608,242,1,18,1052.5897,21.4615,
Mikko,Rantanen,8478420,19.6109589041,20152016,L,R,COL,9,0.0,0.0,9,-7,2,537.4444,12.7777,
Lucas,Lessio,8476451,23.3780821918,20152016,L,L,MTL,12,1.2184710536,1.2184710536,14,1,2,628.5,14.9166,
Adam,Pardy,8471385,32.2054794521,20152016,L,D,WPG|EDM,23,0.0,4.8738842144,22,-7,14,953.0434,20.826,
Cam,Fowler,8475764,24.5150684932,20152016,L,D,ANA,69,6.092355268,28.0248342328,113,-8,27,1366.8405,26.6956,
Ronalds,Kenins,8477589,25.2821917808,20152016,L,L,VAN,8,0.0,0.0,6,-1,6,684.625,16.0,
Brent,Regner,8474698,27.0684931507,20152016,R,D,FLA,7,0.0,0.0,7,-2,4,695.0,16.0,
Mika,Zibanejad,8476459,23.1452054795,20152016,R,C,OTT,81,25.5878921256,36.554131608,184,-2,18,1065.6172,23.6049,
Leon,Draisaitl,8477934,20.6191780822,20152016,L,C,EDM,72,23.1509500184,38.9910737152,133,-2,20,1083.5277,23.0,
Andrew,MacDonald,8473584,29.7616438356,20152016,L,D,PHI,28,1.2184710536,8.5292973752,20,10,6,1207.1428,26.2142,
Joe,Thornton,8466138,36.9506849315,20152016,L,C,SJS,82,23.1509500184,76.7636763768,121,25,54,1101.7439,23.9268,
Joonas,Kemppainen,8478564,28.1780821918,20152016,L,C,BOS,44,2.4369421072,3.6554131608,35,-6,4,752.2727,18.4545,
Stefan,Matteau,8476870,22.2931506849,20152016,L,C,NJD|MTL,32,1.2184710536,1.2184710536,27,-13,17,616.9687,15.0937,
Vincent,Lecavalier,8467329,36.1452054795,20152016,L,C,PHI|LAK,49,12.184710536,9.7477684288,67,0,22,794.4081,18.9591,
Reilly,Smith,8475191,25.1945205479,20152016,L,R,FLA,82,30.46177634,30.46177634,173,19,31,1116.6585,23.8658,
William,Nylander,8477939,20.1068493151,20152016,R,C,TOR,22,7.3108263216,8.5292973752,43,1,4,980.2727,21.4545,
Mike,Green,8471242,30.6657534247,20152016,R,D,DET,74,8.5292973752,34.1171895008,124,-6,38,1186.1081,24.7432,
Keith,Yandle,8471735,29.7561643836,20152016,L,D,NYR,82,6.092355268,51.1757842512,160,-4,40,1197.7195,26.256,
Deryk,Engelland,8468674,34.1945205479,20152016,R,D,CGY,69,3.6554131608,10.9662394824,71,7,54,913.884,21.4347,
Tanner,Kero,8478528,23.8794520548,20152016,L,C,CHI,17,1.2184710536,2.4369421072,26,-2,2,737.5882,18.8823,
Kevin,Connauton,8475246,26.295890411,20152016,L,D,CBJ|ARI,65,6.092355268,14.6216526432,109,7,60,1004.2769,22.4615,
Tobias,Lindberg,8477427,20.8849315068,20152016,L,R,TOR,6,0.0,2.4369421072,12,0,4,950.3333,21.5,
Joe,Morrow,8476476,23.501369863,20152016,L,D,BOS,33,1.2184710536,7.3108263216,44,-7,4,954.4848,21.1818,
Miles,Wood,8477425,20.7397260274,20152016,L,L,NJD,1,0.0,0.0,2,0,0,786.0,16.0,
Zach,Sill,8475119,28.0493150685,20152016,L,C,WSH,10,1.2184710536,0.0,13,0,2,596.0,14.0,
Matt,Cullen,8464989,39.6136986301,20152016,L,C,PIT,82,19.4955368576,19.4955368576,118,5,20,832.817,21.4268,
Jordan,Weal,8475738,24.1534246575,20152016,R,C,LAK|PHI,14,0.0,0.0,4,1,2,561.6428,12.7142,
Zbynek,Michalek,8469760,33.4712328767,20152016,R,D,ARI,70,2.4369421072,6.092355268,69,3,20,1020.9857,24.6571,
Brendan,Leipsic,8476894,22.0602739726,20152016,L,L,TOR,6,1.2184710536,2.4369421072,11,-1,2,854.3333,21.0,
Mark,Streit,8468309,38.5068493151,20152016,L,D,PHI,62,7.3108263216,20.7140079112,110,-1,18,1312.4677,28.387,
Adam,Henrique,8474641,26.3424657534,20152016,L,C,NJD,80,36.554131608,24.369421072,149,10,23,1189.5875,25.35,
Victor,Rask,8476437,23.2767123288,20152016,L,C,CAR,80,25.5878921256,32.8987184472,160,-6,24,1018.9875,22.4625,
Ryan,Stanton,8475598,26.8931506849,20152016,L,D,WSH,1,0.0,0.0,0,-1,2,521.0,19.0,
Tommy,Wingels,8474739,28.1643835616,20152016,R,C,SJS,68,8.5292973752,13.4031815896,111,-10,63,818.0882,20.5588,
Dennis,Everberg,8477902,24.4438356164,20152016,L,R,COL,15,0.0,0.0,9,-5,0,536.6,14.0,
Michael,Zalewski,8477816,23.8109589041,20152016,L,L,VAN,3,0.0,1.2184710536,2,1,2,711.3333,16.3333,
Daniel,Sedin,8467875,35.7123287671,20152016,L,L,VAN,82,34.1171895008,40.2095447688,258,7,36,1100.0243,23.4512,
Scott,Mayfield,8476429,23.6547945205,20152016,R,D,NYI,6,1.2184710536,0.0,4,-4,11,1026.5,19.8333,
Derek,Stepan,8474613,25.9808219178,20152016,R,C,NYR,72,26.8063631792,37.7726026616,192,5,20,1065.3194,24.4027,
Zach,Redmond,8474743,27.8767123288,20152016,R,D,COL,37,2.4369421072,4.8738842144,22,5,10,706.7297,16.8918,
Ryan,Reaves,8471817,29.3917808219,20152016,R,R,STL,64,3.6554131608,1.2184710536,31,-6,68,481.7343,11.9062,
Kerby,Rychel,8477510,21.6739726027,20152016,L,L,CBJ,32,2.4369421072,8.5292973752,32,5,15,570.8437,13.9687,
Adam,Larsson,8476457,23.5753424658,20152016,R,D,NJD,82,3.6554131608,18.277065804,65,15,77,1350.5731,27.3536,
Brian,Campbell,8466285,37.0602739726,20152016,L,D,FLA,82,7.3108263216,30.46177634,99,31,26,1336.6707,25.0243,
Dainius,Zubrus,8464977,37.9945205479,20152016,L,C,SJS,50,3.6554131608,4.8738842144,33,4,20,695.38,17.46,
Jonathan,Drouin,8477494,21.202739726,20152016,L,L,TBL,21,4.8738842144,7.3108263216,25,1,4,866.5714,18.0476,
Jonathan,Toews,8473604,28.1178082192,20152016,L,C,CHI,80,34.1171895008,36.554131608,179,16,62,1154.875,25.4125,
Patrice,Cormier,8474616,25.9917808219,20152016,L,C,WPG,2,0.0,0.0,1,0,0,269.5,6.5,
Marc,Methot,8470760,30.9753424658,20152016,L,D,OTT,69,6.092355268,8.5292973752,74,12,34,1239.4927,25.5072,
Anze,Kopitar,8471685,28.8,20152016,L,C,LAK,81,30.46177634,59.7050816264,177,34,16,1252.0,25.1358,
Christian,Ehrhoff,8469555,33.9369863014,20152016,L,D,LAK|CHI,48,2.4369421072,12.184710536,80,-11,34,929.0208,20.6041,
Nick,Cousins,8476393,22.8904109589,20152016,L,C,PHI,36,7.3108263216,6.092355268,41,5,4,643.8611,14.6944,
Cody,McLeod,8471657,31.9616438356,20152016,L,L,COL,82,9.7477684288,6.092355268,73,1,138,632.3658,14.9878,
Slater,Koekkoek,8476886,22.3068493151,20152016,L,D,TBL,9,0.0,1.2184710536,11,-1,2,618.7777,15.5555,
Andy,Greene,8472382,33.6191780822,20152016,L,D,NJD,82,4.8738842144,10.9662394824,63,7,26,1377.1341,28.378,
Patrick,Maroon,8474034,28.1342465753,20152016,L,L,ANA|EDM,72,14.6216526432,18.277065804,104,-7,88,740.3055,16.5277,
David,Backes,8470655,32.1150684932,20152016,R,C,STL,79,25.5878921256,29.2433052864,168,4,83,1153.8101,27.5063,
David,Savard,8475233,25.6356164384,20152016,R,D,CBJ,65,4.8738842144,25.5878921256,122,-7,45,1390.3538,26.9692,
Nicolas,Deslauriers,8475235,25.298630137,20152016,L,L,BUF,70,7.3108263216,7.3108263216,72,-14,59,619.7,14.3142,
Yanni,Gourde,8476826,24.4876712329,20152016,L,C,TBL,2,0.0,1.2184710536,0,1,2,439.0,10.5,
Sonny,Milano,8477947,20.0767123288,20152016,L,L,CBJ,3,0.0,1.2184710536,2,1,0,802.6666,17.3333,
Artem,Anisimov,8473573,28.0493150685,20152016,L,C,CHI,77,24.369421072,26.8063631792,121,8,12,1085.3376,23.4545,
Andrey,Pedan,8476388,22.9369863014,20152016,L,D,VAN,13,0.0,0.0,11,-3,18,657.1538,16.7692,
Jaccob,Slavin,8476958,22.1095890411,20152016,L,D,CAR,63,2.4369421072,21.9324789648,84,1,8,1259.2222,25.746,
Trevor,van Riemsdyk,8477845,24.8821917808,20152016,R,D,CHI,82,3.6554131608,13.4031815896,85,-5,31,1199.0243,27.878,
T.J.,Oshie,8471698,29.4684931507,20152016,R,R,WSH,80,31.6802473936,30.46177634,185,16,34,1137.8,23.225,
Alexander,Wennberg,8477505,21.7150684932,20152016,L,C,CBJ,69,9.7477684288,38.9910737152,97,-1,2,951.6376,20.913,
Andrew,Shaw,8476381,24.8931506849,20152016,R,R,CHI,78,17.0585947504,24.369421072,153,11,69,879.0641,19.7564,
Hudson,Fasching,8477392,20.8684931507,20152016,R,R,BUF,7,1.2184710536,1.2184710536,9,2,4,691.2857,16.0,
Patrice,Bergeron,8470638,30.8849315068,20152016,R,C,BOS,80,38.9910737152,43.8649579296,282,12,49,1190.0875,26.0,
Philip,Samuelsson,8475194,24.8767123288,20152016,L,D,ARI,4,0.0,0.0,5,0,2,953.25,23.25,
Martin,Havlat,8467899,35.1506849315,20152016,L,R,STL,2,1.2184710536,0.0,3,0,0,653.5,16.0,
Melker,Karlsson,8477922,25.898630137,20152016,R,C,SJS,65,12.184710536,10.9662394824,96,5,16,811.4153,20.3076,
Chris,Tierney,8476919,21.9424657534,20152016,L,C,SJS,79,8.5292973752,15.8401236968,96,-16,20,791.5316,19.6962,
Paul,Byron,8474038,27.1232876712,20152016,L,L,MTL,62,13.4031815896,8.5292973752,50,-9,11,825.5161,22.0806,
James,van Riemsdyk,8474037,27.104109589,20152016,L,L,TOR,40,17.0585947504,18.277065804,129,3,6,1065.775,25.35,
Valtteri,Filppula,8470047,32.2301369863,20152016,L,C,TBL,76,9.7477684288,28.0248342328,101,-6,46,1095.4078,22.3289,
Andrew,Agozzino,8475461,25.4356164384,20152016,L,L,COL,9,0.0,2.4369421072,3,-1,0,513.6666,12.0,
Ryan,Johnston,8478963,24.3205479452,20152016,R,D,MTL,3,0.0,0.0,1,1,0,976.6666,18.0,
Sean,Couturier,8476461,23.5068493151,20152016,L,C,PHI,63,13.4031815896,34.1171895008,119,8,30,1116.0476,25.5238,
Conor,Sheary,8477839,23.8438356164,20152016,L,L,PIT,44,8.5292973752,3.6554131608,51,-1,8,585.1818,13.7045,
Justin,Braun,8474027,29.3342465753,20152016,R,D,SJS,80,4.8738842144,23.1509500184,114,11,36,1233.5625,25.575,
Ryan,Suter,8470600,31.3890410959,20152016,L,D,MIN,82,9.7477684288,52.3942553048,188,10,30,1715.5731,31.6097,
Brent,Seabrook,8470607,31.1452054795,20152016,R,D,CHI,81,17.0585947504,42.646486876,167,6,32,1369.358,30.432,
Anthony,Peluso,8474061,27.1479452055,20152016,R,R,WPG,35,1.2184710536,4.8738842144,16,4,44,383.0571,9.4,
Quinton,Howden,8475769,24.3863013699,20152016,L,C,FLA,58,7.3108263216,6.092355268,54,-1,18,622.3275,13.4827,
Blake,Wheeler,8471218,29.7808219178,20152016,R,R,WPG,82,31.6802473936,63.3604947872,256,8,49,1187.2439,25.6219,
Robert,Bortuzzo,8474145,27.2328767123,20152016,R,D,STL,40,2.4369421072,1.2184710536,47,2,52,796.15,20.525,
Dan,Boyle,8467096,39.9232876712,20152016,R,D,NYR,74,12.184710536,17.0585947504,95,0,30,1128.8648,25.3513,
Freddie,Hamilton,8475878,24.4410958904,20152016,R,C,CGY,4,1.2184710536,1.2184710536,7,1,0,762.0,21.0,
Andreas,Martinsen,8478561,25.9945205479,20152016,L,L,COL,55,4.8738842144,8.5292973752,52,-4,47,665.8363,15.0727,
Trevor,Carrick,8476953,21.9342465753,20152016,L,D,CAR,2,0.0,0.0,3,-1,0,999.5,22.0,
Stephen,Gionta,8472410,32.6767123288,20152016,R,C,NJD,82,1.2184710536,12.184710536,62,-13,43,732.6341,17.0121,
Steve,Downie,8471703,29.1917808219,20152016,R,R,ARI,26,3.6554131608,3.6554131608,22,1,53,540.1153,13.423,
Kris,Versteeg,8471346,30.0821917808,20152016,R,R,CAR|LAK,77,18.277065804,28.0248342328,156,0,45,923.2727,20.8051,
Jack,Skille,8471681,29.0657534247,20152016,R,R,COL,74,9.7477684288,7.3108263216,106,-4,11,529.9459,12.9864,
Karl,Alzner,8473991,27.7123287671,20152016,L,D,WSH,82,4.8738842144,20.7140079112,75,14,26,1282.5,27.4146,
Alex,Petrovic,8475755,24.2712328767,20152016,R,D,FLA,66,2.4369421072,18.277065804,53,17,90,1017.3333,21.2121,
Dmitry,Orlov,8475200,24.8849315068,20152016,L,D,WSH,82,9.7477684288,25.5878921256,90,8,26,961.5853,20.7317,
Jordan,Oesterle,8477851,23.9589041096,20152016,L,D,EDM,17,0.0,6.092355268,24,1,0,1301.3529,27.0588,
Nicklas,Backstrom,8473563,28.5506849315,20152016,L,C,WSH,75,24.369421072,60.92355268,129,17,36,1150.9066,23.24,
Ben,Smith,8474727,27.9178082192,20152016,R,R,SJS|TOR,22,2.4369421072,4.8738842144,17,2,0,725.5454,18.2272,
Justin,Fontaine,8476235,28.597260274,20152016,R,R,MIN,60,6.092355268,13.4031815896,54,3,20,711.3333,17.05,
Claude,Giroux,8473512,28.4136986301,20152016,R,C,PHI,78,26.8063631792,54.831197412,241,-8,53,1232.782,27.2307,
Casey,Cizikas,8475231,25.2849315068,20152016,L,C,NYI,80,9.7477684288,25.5878921256,84,4,31,760.9125,19.6625,
Jordan,Caron,8475150,25.6054794521,20152016,L,R,STL,4,0.0,0.0,1,-3,0,487.5,12.75,
Jeff,Skinner,8475784,24.0684931507,20152016,L,L,CAR,82,34.1171895008,28.0248342328,258,-2,38,977.1829,20.8658,
Danny,DeKeyser,8477215,26.2630136986,20152016,L,D,DET,78,9.7477684288,14.6216526432,72,2,44,1308.2692,30.9871,
David,Jones,8470877,31.8383561644,20152016,R,R,CGY|MIN,75,13.4031815896,8.5292973752,84,-7,10,746.3466,19.0133,
Anthony,Mantha,8477511,21.7315068493,20152016,L,R,DET,10,2.4369421072,1.2184710536,18,-6,2,702.0,15.7,
Mirco,Mueller,8477509,21.2219178082,20152016,L,D,SJS,11,0.0,0.0,8,-4,7,636.1818,15.1818,
Mikko,Koivu,8469459,33.2547945205,20152016,L,C,MIN,82,20.7140079112,47.5203710904,141,6,40,1195.7439,24.0,
Dougie,Hamilton,8476462,22.9808219178,20152016,R,D,CGY,82,14.6216526432,37.7726026616,190,-14,46,1186.0609,27.2926,
Dave,Bolland,8471245,30.0191780822,20152016,R,C,FLA,25,1.2184710536,4.8738842144,26,-2,16,845.52,20.24,
Mark,McNeill,8476471,23.295890411,20152016,R,R,CHI,1,0.0,0.0,0,0,0,764.0,19.0,
Alexander,Burmistrov,8475788,24.6383561644,20152016,L,C,WPG,81,8.5292973752,17.0585947504,102,-11,32,970.358,21.6172,
Mike,Fisher,8467370,36.0219178082,20152016,R,C,NSH,70,15.8401236968,12.184710536,98,-14,29,1029.7857,23.6857,
Chris,Butler,8471761,29.6246575342,20152016,L,D,STL,5,0.0,0.0,4,-1,4,690.0,17.4,
Tim,Schaller,8477213,25.5671232877,20152016,L,C,BUF,17,1.2184710536,2.4369421072,18,3,2,499.4117,13.2941,
Jakub,Voracek,8474161,26.8219178082,20152016,L,R,PHI,73,13.4031815896,53.6127263584,213,-5,38,1115.1643,24.3698,
Corey,Perry,8470621,31.0739726027,20152016,R,R,ANA,82,41.4280158224,34.1171895008,215,2,68,1062.4634,22.1097,
Alexandre,Grenier,8476414,24.7643835616,20152016,R,R,VAN,6,0.0,0.0,9,-4,2,688.5,16.1666,
Taylor,Leier,8476955,22.3150684932,20152016,L,L,PHI,6,0.0,0.0,3,0,0,463.3333,11.5,
Scott,Laughton,8476872,22.0301369863,20152016,L,C,PHI,71,8.5292973752,17.0585947504,85,-2,34,626.0281,15.1408,
Oliver,Ekman-Larsson,8475171,24.901369863,20152016,L,D,ARI,75,25.5878921256,41.4280158224,228,-6,96,1486.1733,28.36,
Mike,Weber,8473426,28.4876712329,20152016,L,D,BUF|WSH,45,1.2184710536,4.8738842144,40,2,60,928.8222,21.9333,
Colton,Sceviour,8474098,27.1424657534,20152016,R,C,DAL,71,13.4031815896,14.6216526432,125,6,21,760.6619,19.0704,
Ryan,Spooner,8475727,24.3616438356,20152016,L,C,BOS,80,15.8401236968,43.8649579296,162,-9,35,908.4625,19.2375,
Travis,Zajac,8471233,31.0821917808,20152016,R,C,NJD,74,17.0585947504,34.1171895008,111,3,25,1191.1351,25.4459,
Ryan,Murphy,8476465,23.1945205479,20152016,R,D,CAR,35,0.0,12.184710536,47,-1,10,1035.2,21.4571,
Marcus,Foligno,8475220,24.8356164384,20152016,L,L,BUF,75,12.184710536,15.8401236968,81,4,79,791.0666,18.4666,
Mike,Brown,8471371,30.9671232877,20152016,R,R,SJS|MTL,58,2.4369421072,3.6554131608,51,-5,90,468.431,12.4137,
Colton,Sissons,8476925,22.5945205479,20152016,R,C,NSH,34,4.8738842144,2.4369421072,25,5,12,597.5588,14.9117,
Colin,Greening,8471862,30.2602739726,20152016,L,C,OTT|TOR,31,8.5292973752,9.7477684288,58,-2,13,845.7741,18.6451,
Stefan,Noesen,8476474,23.3232876712,20152016,R,R,ANA,1,0.0,0.0,0,0,0,602.0,17.0,
Anton,Slepyshev,8477415,22.0767123288,20152016,R,L,EDM,11,0.0,1.2184710536,5,-5,2,521.4545,12.5454,
Brad,Richards,8467389,36.1150684932,20152016,L,C,DET,68,12.184710536,21.9324789648,164,4,8,887.6617,19.147,
Frederik,Gauthier,8477512,21.1232876712,20152016,L,C,TOR,7,0.0,1.2184710536,3,-5,0,830.7142,20.2857,
Brady,Skjei,8476869,22.2082191781,20152016,L,D,NYR,7,0.0,0.0,6,1,4,1064.0,25.5714,
Chris,Kreider,8475184,25.1150684932,20152016,L,L,NYR,79,25.5878921256,26.8063631792,158,10,58,957.4177,21.2278,
Matt,Martin,8474709,27.0931506849,20152016,L,L,NYI,80,12.184710536,10.9662394824,86,2,119,633.3875,15.55,
Josh,Jooris,8477591,25.9095890411,20152016,R,C,CGY,59,4.8738842144,10.9662394824,80,-1,39,737.305,19.4745,
Seth,Helgeson,8475274,25.6739726027,20152016,L,D,NJD,19,0.0,1.2184710536,9,-5,17,837.3684,20.1052,
Ty,Rattie,8476427,23.3424657534,20152016,R,R,STL,13,4.8738842144,2.4369421072,16,1,4,557.2307,14.2307,
Christian,Thomas,8475749,24.0410958904,20152016,R,L,MTL|ARI,6,0.0,2.4369421072,9,1,2,536.3333,14.0,
Roman,Polak,8471392,30.1232876712,20152016,R,D,TOR|SJS,79,1.2184710536,18.277065804,91,6,72,1149.405,24.5569,
Steven,Santini,8477463,21.2602739726,20152016,R,D,NJD,1,0.0,0.0,1,2,2,875.0,19.0,
Kasperi,Kapanen,8477953,19.8794520548,20152016,R,R,TOR,9,0.0,0.0,14,-3,2,886.7777,19.3333,
Mark,Arcobello,8476062,27.8301369863,20152016,R,R,TOR,20,3.6554131608,1.2184710536,43,0,0,760.65,19.85,
Patrick,Sieloff,8476890,22.0712328767,20152016,L,D,CGY,1,1.2184710536,0.0,1,1,2,1079.0,25.0,
Matt,Puempel,8476477,23.3753424658,20152016,L,L,OTT,26,2.4369421072,1.2184710536,26,-3,9,680.2692,16.2692,
Anton,Lander,8475165,25.1315068493,20152016,L,C,EDM,61,1.2184710536,2.4369421072,54,-9,18,724.9344,18.4098,
Matt,Tennyson,8476807,26.1342465753,20152016,R,D,SJS,29,1.2184710536,3.6554131608,23,1,0,630.6206,15.3448,
Tomas,Nosek,8477931,23.7726027397,20152016,L,L,DET,6,0.0,0.0,2,-2,2,608.3333,15.3333,
John,Carlson,8474590,26.4164383562,20152016,R,D,WSH,56,9.7477684288,37.7726026616,124,16,14,1422.0892,28.4107,
Casey,Nelson,8479268,23.895890411,20152016,R,D,BUF,7,0.0,4.8738842144,5,1,8,889.2857,23.1428,
Marcus,Kruger,8475323,26.0410958904,20152016,L,C,CHI,41,0.0,4.8738842144,50,-5,24,811.2682,21.756,
Carlo,Colaiacovo,8469470,33.3753424658,20152016,L,D,BUF,36,1.2184710536,4.8738842144,29,-11,10,868.3611,21.2777,
Scott,Kosmachuk,8476910,22.3753424658,20152016,R,R,WPG,8,0.0,3.6554131608,9,1,2,692.0,16.0,
Chris,Kunitz,8470543,36.7150684932,20152016,L,L,PIT,80,20.7140079112,28.0248342328,150,29,41,1009.475,23.5,
Andreas,Athanasiou,8476960,21.8438356164,20152016,L,C,DET,37,10.9662394824,6.092355268,53,1,5,541.054,14.0,
Viktor,Svedberg,8477300,25.0493150685,20152016,L,D,CHI,27,2.4369421072,2.4369421072,40,-5,4,945.1851,22.7037,
Sean,Monahan,8477497,21.6602739726,20152016,L,C,CGY,81,32.8987184472,43.8649579296,197,-6,18,1150.1975,26.2716,
Tyson,Barrie,8475197,24.8767123288,20152016,R,D,COL,78,15.8401236968,43.8649579296,172,-16,31,1391.9743,27.5128,
Korbinian,Holzer,8473560,28.3178082192,20152016,R,D,ANA,29,0.0,3.6554131608,17,-3,10,885.2413,18.862,
Justin,Williams,8468508,34.6904109589,20152016,R,R,WSH,82,26.8063631792,36.554131608,201,15,36,999.1707,20.7439,
Brandon,Sutter,8474091,27.3205479452,20152016,R,C,VAN,20,6.092355268,4.8738842144,45,3,2,1078.6,24.2,
Ryan,Callahan,8471339,31.2273972603,20152016,R,R,TBL,73,12.184710536,21.9324789648,156,-5,45,1034.2739,21.4931,
Milan,Michalek,8470599,31.5123287671,20152016,L,L,OTT|TOR,45,8.5292973752,10.9662394824,64,0,18,967.1111,20.8666,
Marco,Scandella,8474618,26.295890411,20152016,L,D,MIN,73,6.092355268,19.4955368576,126,6,22,1242.0,27.3972,
Alex,Goligoski,8471274,30.8684931507,20152016,L,D,DAL,82,6.092355268,38.9910737152,127,21,34,1430.0243,29.4634,
Brendan,Smith,8474090,27.3369863014,20152016,L,D,DET,63,3.6554131608,14.6216526432,82,1,62,1056.1904,25.1746,
David,Krejci,8471276,30.1232876712,20152016,R,C,BOS,72,20.7140079112,56.0496684656,143,4,32,1218.0555,24.1111,
Kael,Mouillierat,8476147,28.5068493151,20152016,L,L,PIT,1,0.0,0.0,1,0,2,641.0,17.0,
Fedor,Tyutin,8469492,32.901369863,20152016,L,D,CBJ,61,1.2184710536,2.4369421072,25,-6,28,1055.4098,23.0491,
Rob,Scuderi,8467452,37.4547945205,20152016,L,D,PIT|CHI|LAK,63,0.0,12.184710536,35,7,10,948.6031,21.9365,
Chris,Higgins,8470274,33.0301369863,20152016,L,L,VAN,33,3.6554131608,1.2184710536,51,-14,4,826.6969,20.1818,
Buddy,Robinson,8477210,24.695890411,20152016,R,R,OTT,3,1.2184710536,1.2184710536,5,2,4,516.0,14.0,
Jujhar,Khaira,8476915,21.8246575342,20152016,L,L,EDM,15,0.0,2.4369421072,14,-2,13,621.2666,15.2666,
Oscar,Klefbom,8476472,22.8904109589,20152016,L,D,EDM,30,4.8738842144,9.7477684288,48,-4,6,1313.1,27.4666,
Dave,Dziurzynski,8475661,26.6794520548,20152016,L,L,OTT,14,1.2184710536,3.6554131608,14,-4,9,604.6428,14.8571,
Tyler,Bozak,8475098,30.2328767123,20152016,R,C,TOR,57,14.6216526432,28.0248342328,99,-9,18,1040.4912,24.4736,
Cam,Atkinson,8474715,27.0164383562,20152016,R,R,CBJ,81,32.8987184472,31.6802473936,226,-8,22,1067.8888,23.6296,
Ryan,McDonagh,8474151,26.9945205479,20152016,L,D,NYR,73,10.9662394824,30.46177634,113,26,22,1341.1369,28.9726,
Ryan,O'Reilly,8475158,25.3397260274,20152016,L,C,BUF,71,25.5878921256,47.5203710904,157,-16,8,1304.0985,25.845,
Tyler,Toffoli,8475726,24.1287671233,20152016,R,C,LAK,82,37.7726026616,32.8987184472,213,35,20,1038.7682,22.6951,
Daniel,Paille,8470230,32.1589041096,20152016,L,L,NYR,12,0.0,0.0,11,-2,0,684.5,17.25,
Taylor,Beck,8475192,25.0794520548,20152016,R,L,NYI,2,0.0,0.0,0,0,2,509.0,12.0,
Dan,Hamhuis,8469465,33.498630137,20152016,L,D,VAN,58,3.6554131608,12.184710536,72,-2,28,1284.9137,28.2586,
Derek,Ryan,8478585,29.4520547945,20152016,R,C,CAR,6,2.4369421072,0.0,5,1,2,732.1666,17.3333,
Andrej,Nestrasil,8475250,25.298630137,20152016,L,C,CAR,55,10.9662394824,17.0585947504,105,4,8,861.0545,19.5454,
Josh,Morrissey,8477504,21.202739726,20152016,L,D,WPG,1,0.0,0.0,1,0,0,954.0,23.0,
Jarome,Iginla,8462042,38.9534246575,20152016,R,R,COL,82,26.8063631792,30.46177634,182,-22,41,951.6951,19.3536,
Toby,Enstrom,8470828,31.6,20152016,L,D,WPG,72,2.4369421072,17.0585947504,50,8,44,1251.2638,26.4444,
Ryan,Nugent-Hopkins,8476454,23.1616438356,20152016,L,C,EDM,55,14.6216526432,26.8063631792,108,-9,18,1143.7454,24.2363,
Joakim,Andersson,8474168,27.3452054795,20152016,L,C,DET,29,1.2184710536,2.4369421072,17,1,6,541.2068,13.6896,
Tom,Sestito,8473542,28.704109589,20152016,L,L,PIT,4,0.0,1.2184710536,1,1,19,347.75,8.5,
Johnny,Boychuk,8470187,32.397260274,20152016,R,D,NYI,70,10.9662394824,19.4955368576,165,17,31,1282.0142,24.7571,
Ryan,Carpenter,8477846,25.3945205479,20152016,R,C,SJS,1,0.0,0.0,0,0,0,447.0,13.0,
Patrik,Berglund,8473534,28.0246575342,20152016,L,C,STL,42,12.184710536,6.092355268,80,1,16,929.3333,23.4047,
